                  mocknum                 nthreads       getmock_calcwtheta                 numtbins              stack_boxes            push_box2catz             get_ra_dec_z             bin_redshifs              get_randoms                 numrands      push_box2catz_Rands       get_ra_dec_z_Rands       bin_redshifs_Rands                     zbin                  numgals              calc_wtheta            galgal_counts          randrand_counts           galrand_counts             counts_to_cf
          41819.0911                  24  1555593090.9763565                  75                 0.0                 0.0                 0.0                0.02                0.02              500000                 0.0                 0.0                0.02                0.98              101261                0.03                0.01                0.01                0.01                 0.0
               41819.0911                       24       1555593104.0558121                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   152992                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0911                  24  1555593104.0558121                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221479                 0.1                0.02                0.03                0.04                 0.0
          41819.0911                  24  1555593104.0558121                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100553                0.03                0.01                0.01                0.01                 0.0
               41819.0911                       24       1555593116.7540264                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153415                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0911                  24  1555593116.7540264                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221885                 0.1                0.02                0.03                0.05                 0.0
          41819.0911                  24  1555593116.7540264                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100802                0.03                0.01                0.01                0.01                 0.0
               41819.0912                       24        1555593129.958235                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153433                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0912                  24   1555593129.958235                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221897                 0.1                0.03                0.03                0.05                 0.0
          41819.0912                  24   1555593129.958235                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              100701                0.03                0.01                0.01                0.01                 0.0
               41819.0912                       24       1555593143.0095565                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153337                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0912                  24  1555593143.0095565                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221758                 0.1                0.03                0.03                0.05                 0.0
          41819.0912                  24  1555593143.0095565                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100595                0.03                0.01                0.01                0.01                 0.0
               41819.0912                       24       1555593156.4406838                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153446                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0912                  24  1555593156.4406838                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221512                 0.1                0.02                0.03                0.05                 0.0
          41819.0912                  24  1555593156.4406838                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              100991                0.03                0.01                0.01                0.01                 0.0
               41819.0912                       24       1555593169.4093544                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.02                     0.52                   153689                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0912                  24  1555593169.4093544                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.75              221030                 0.1                0.02                0.03                0.05                 0.0
          41819.0912                  24  1555593169.4093544                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.02                0.98              100985                0.03                0.01                0.01                0.01                 0.0
               41819.0913                       24       1555593182.5257075                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153525                     0.03                     0.01                     0.01                     0.02                      0.0
          41819.0913                  24  1555593182.5257075                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221054                 0.1                0.02                0.03                0.05                 0.0
          41819.0913                  24  1555593182.5257075                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              100864                0.03                0.01                0.01                0.01                 0.0
               41819.0913                       24       1555593195.4521248                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.52                   153386                     0.04                     0.01                     0.01                     0.02                      0.0
          41819.0913                  24  1555593195.4521248                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.75              221693                 0.1                0.02                0.03                0.05                 0.0
          41819.0913                  24  1555593195.4521248                  75                 0.0                 0.0                 0.0                0.01                0.02              500000                 0.0                 0.0                0.01                0.98              101135                0.03                0.01                0.01                0.01                 0.0
               41819.0915                       24        1555593336.640535                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475765                      0.4                      0.1                     0.11                     0.19                      0.0
               41819.0916                       24       1555593369.5712535                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   476110                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0916                       24        1555593396.735696                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475150                     0.41                      0.1                     0.12                     0.19                      0.0
               41819.0917                       24       1555593424.1182294                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   476150                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0917                       24        1555593451.495911                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475967                     0.41                     0.11                     0.12                     0.19                      0.0
               41819.0917                       24       1555593478.5454922                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475855                     0.42                     0.11                     0.11                     0.19                      0.0
               41819.0918                       24       1555593506.3163514                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475287                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0918                       24       1555593533.7011282                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475962                     0.42                     0.11                     0.12                     0.19                      0.0
               41819.0919                       24       1555593561.3408234                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475909                     0.41                      0.1                     0.12                     0.19                      0.0
               41819.0919                       24       1555593588.9741776                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475521                     0.42                     0.11                     0.12                     0.19                      0.0
                41819.092                       24       1555593616.6516135                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475488                      0.4                      0.1                     0.11                     0.19                      0.0
                41819.092                       24       1555593643.2169032                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475639                     0.42                     0.11                     0.12                     0.19                      0.0
               41819.0921                       24         1555593670.76051                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475898                      0.4                      0.1                     0.11                     0.19                      0.0
               41819.0921                       24       1555593697.6462777                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475981                     0.41                      0.1                     0.11                     0.19                      0.0
               41819.0922                       24       1555593724.6700003                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475847                      0.4                      0.1                     0.11                     0.19                      0.0
               41819.0922                       24       1555593751.3264499                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475874                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0922                       24       1555593778.8023486                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475468                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0923                       24       1555593805.9422646                       75                      0.0                      0.0                      0.0                     0.01                     0.02                   500000                      0.0                      0.0                     0.01                     0.75                   475992                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0923                       24       1555593833.2401857                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475545                      0.4                      0.1                     0.11                     0.19                      0.0
               41819.0924                       24       1555593859.8427272                       75                      0.0                      0.0                      0.0                     0.01                     0.01                   500000                      0.0                      0.0                     0.01                     0.75                   475830                     0.41                     0.11                     0.11                     0.19                      0.0
               41819.0925                       24        1555593910.081391                       75                      0.0                      0.0                     0.01                     0.09                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2401683                     2.93                     0.71                     0.78                     1.44                      0.0
          41819.0925                  24   1555593910.081391                  75                 0.0                 0.0                0.01                0.09                0.13             4000000                 0.0                0.03                 0.1                 1.6             1402837                2.27                0.58                0.63                1.06                 0.0
                41819.093                       24       1555594243.2277277                       75                      0.0                      0.0                     0.01                     0.09                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2400597                     2.93                     0.71                     0.78                     1.45                      0.0
           41819.093                  24  1555594243.2277277                  75                 0.0                 0.0                0.01                0.09                0.13             4000000                 0.0                0.03                 0.1                 1.6             1402171                2.27                0.57                0.64                1.06                 0.0
               41819.0936                       24       1555594570.4880652                       75                      0.0                      0.0                     0.01                     0.09                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2404659                     2.94                     0.71                     0.78                     1.45                      0.0
          41819.0936                  24  1555594570.4880652                  75                 0.0                 0.0                0.01                0.09                0.13             4000000                 0.0                0.03                 0.1                 1.6             1405029                2.28                0.57                0.63                1.08                 0.0
               41819.0941                       24       1555594898.9263759                       75                      0.0                      0.0                     0.01                     0.09                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2402290                     2.94                     0.71                     0.78                     1.45                      0.0
          41819.0941                  24  1555594898.9263759                  75                 0.0                 0.0                0.01                0.09                0.13             4000000                 0.0                0.03                 0.1                 1.6             1402966                2.26                0.57                0.62                1.07                 0.0
               41819.0947                       24       1555595226.6684747                       75                      0.0                      0.0                     0.01                      0.1                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2400973                     2.93                     0.71                     0.78                     1.44                      0.0
          41819.0947                  24  1555595226.6684747                  75                 0.0                 0.0                0.01                 0.1                0.14             4000000                 0.0                0.03                 0.1                 1.6             1401307                2.28                0.57                0.63                1.07                 0.0
               41819.0952                       24       1555595555.1158257                       75                      0.0                      0.0                     0.01                     0.09                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2402703                     2.93                     0.72                     0.77                     1.44                      0.0
          41819.0952                  24  1555595555.1158257                  75                 0.0                 0.0                0.01                0.09                0.14             4000000                 0.0                0.03                 0.1                 1.6             1403033                2.27                0.56                0.63                1.07                 0.0
               41819.0958                       24       1555595882.3979876                       75                      0.0                      0.0                     0.01                      0.1                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2401392                     2.94                     0.71                     0.79                     1.44                      0.0
          41819.0958                  24  1555595882.3979876                  75                 0.0                 0.0                0.01                 0.1                0.14             4000000                 0.0                0.03                 0.1                 1.6             1403504                2.26                0.56                0.64                1.06                 0.0
               41819.1003                       24       1555596210.8196526                       75                      0.0                      0.0                     0.01                      0.1                     0.15                  4000000                      0.0                     0.03                     0.11                      0.8                  2403037                     2.94                     0.72                     0.79                     1.44                      0.0
          41819.1003                  24  1555596210.8196526                  75                 0.0                 0.0                0.01                 0.1                0.15             4000000                 0.0                0.03                0.11                 1.6             1400715                2.28                0.57                0.64                1.07                 0.0
               41819.1009                       24        1555596541.106398                       75                      0.0                      0.0                     0.01                      0.1                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2400502                     2.91                     0.71                     0.77                     1.43                      0.0
          41819.1009                  24   1555596541.106398                  75                 0.0                 0.0                0.01                 0.1                0.14             4000000                 0.0                0.03                 0.1                 1.6             1401562                2.28                0.56                0.64                1.08                 0.0
               41819.1014                       24       1555596868.3039904                       75                      0.0                      0.0                     0.01                      0.1                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2403713                     2.93                     0.72                     0.78                     1.44                      0.0
          41819.1014                  24  1555596868.3039904                  75                 0.0                 0.0                0.01                 0.1                0.13             4000000                 0.0                0.03                 0.1                 1.6             1402359                2.27                0.57                0.64                1.07                 0.0
               41819.1019                       24       1555597196.2148921                       75                      0.0                      0.0                     0.01                      0.1                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2404422                     2.94                     0.72                     0.78                     1.43                      0.0
          41819.1019                  24  1555597196.2148921                  75                 0.0                 0.0                0.01                 0.1                0.14             4000000                 0.0                0.03                 0.1                 1.6             1402186                2.27                0.57                0.62                1.08                 0.0
               41819.1025                       24       1555597524.7015936                       75                      0.0                      0.0                     0.01                     0.09                     0.13                  4000000                      0.0                     0.03                      0.1                      0.8                  2408334                     2.93                     0.71                     0.78                     1.44                      0.0
          41819.1025                  24  1555597524.7015936                  75                 0.0                 0.0                0.01                0.09                0.13             4000000                 0.0                0.03                 0.1                 1.6             1406226                2.28                0.57                0.64                1.07                 0.0
                41819.103                       24       1555597852.6549087                       75                      0.0                      0.0                     0.01                      0.1                     0.14                  4000000                      0.0                     0.03                      0.1                      0.8                  2405698                     2.95                     0.72                     0.77                     1.45                      0.0
           41819.103                  24  1555597852.6549087                  75                 0.0                 0.0                0.01                 0.1                0.14             4000000                 0.0                0.03                 0.1                 1.6             1402238                2.28                0.56                0.63                1.08                 0.0
               41819.1036                       24        1555598200.360472                       75                      0.0                      0.0                     0.01                     0.09                      0.4                 12000000                      0.0                     0.09                     0.29                      0.8                  2406233                    11.92                     0.71                     6.88                     4.32                      0.0
          41819.1036                  24   1555598200.360472                  75                 0.0                 0.0                0.01                0.09                 0.4            12000000                 0.0                0.09                0.29                 1.6             1403615                9.76                0.58                5.86                3.32                 0.0
               41819.1058                       24       1555599539.0440836                       75                      0.0                      0.0                     0.01                      0.1                     0.41                 12000000                      0.0                     0.09                     0.31                      0.8                  2404674                    12.37                     0.74                     7.15                     4.48                      0.0
          41819.1058                  24  1555599539.0440836                  75                 0.0                 0.0                0.01                 0.1                0.41            12000000                 0.0                0.09                0.31                 1.6             1404630                9.66                 0.6                5.71                3.35                 0.0
               41819.1121                       24       1555600894.0724885                       75                      0.0                      0.0                     0.01                      0.1                      0.4                 12000000                      0.0                     0.09                      0.3                      0.8                  2405095                    12.39                     0.74                     7.16                     4.49                      0.0
          41819.1121                  24  1555600894.0724885                  75                 0.0                 0.0                0.01                 0.1                 0.4            12000000                 0.0                0.09                 0.3                 1.6             1402801                9.69                0.59                5.82                3.28                 0.0
               41819.1144                       24       1555602251.0018563                       75                      0.0                      0.0                     0.01                     0.09                     0.42                 12000000                      0.0                     0.09                     0.31                      0.8                  2403157                    12.28                     0.75                     7.11                     4.43                      0.0
          41819.1144                  24  1555602251.0018563                  75                 0.0                 0.0                0.01                0.09                0.42            12000000                 0.0                0.09                0.31                 1.6             1402715                9.67                 0.6                5.75                3.32                 0.0
               41819.1206                       24       1555603601.4296873                       75                      0.0                      0.0                     0.01                     0.09                      0.4                 12000000                      0.0                     0.09                      0.3                      0.8                  2401643                    12.37                     0.73                     7.18                     4.45                      0.0
          41819.1206                  24  1555603601.4296873                  75                 0.0                 0.0                0.01                0.09                 0.4            12000000                 0.0                0.09                 0.3                 1.6             1401741                9.51                0.58                5.61                3.32                 0.0
               41819.1229                       24       1555604946.1196573                       75                      0.0                      0.0                     0.01                      0.1                     0.41                 12000000                      0.0                     0.09                      0.3                      0.8                  2400646                    12.39                     0.74                     7.19                     4.46                      0.0
          41819.1229                  24  1555604946.1196573                  75                 0.0                 0.0                0.01                 0.1                0.41            12000000                 0.0                0.09                 0.3                 1.6             1401530                9.75                0.59                5.84                3.32                 0.0
               41819.1251                       24       1555606307.0408342                       75                      0.0                      0.0                     0.01                      0.1                      0.4                 12000000                      0.0                     0.09                     0.29                      0.8                  2402570                     12.4                     0.74                     7.18                     4.48                      0.0
          41819.1251                  24  1555606307.0408342                  75                 0.0                 0.0                0.01                 0.1                 0.4            12000000                 0.0                0.09                0.29                 1.6             1401710                9.69                0.59                5.79                3.31                 0.0
               41819.1314                       24       1555607664.8360555                       75                      0.0                      0.0                     0.01                      0.1                     0.43                 12000000                      0.0                      0.1                     0.31                      0.8                  2401708                    12.39                     0.75                     7.13                     4.51                      0.0
          41819.1314                  24  1555607664.8360555                  75                 0.0                 0.0                0.01                 0.1                0.43            12000000                 0.0                 0.1                0.31                 1.6             1402596                9.74                0.58                5.78                3.37                 0.0
               41819.1337                       24       1555609026.6903512                       75                      0.0                      0.0                     0.01                      0.1                     0.41                 12000000                      0.0                      0.1                      0.3                      0.8                  2401192                    12.38                     0.74                     7.17                     4.47                      0.0
          41819.1337                  24  1555609026.6903512                  75                 0.0                 0.0                0.01                 0.1                0.41            12000000                 0.0                 0.1                 0.3                 1.6             1401880                9.58                0.58                5.72                3.28                 0.0
               41819.1359                       24       1555610377.6286223                       75                      0.0                      0.0                     0.01                     0.09                      0.4                 12000000                      0.0                     0.09                      0.3                      0.8                  2404558                    12.64                     0.74                     7.15                     4.74                      0.0
          41819.1359                  24  1555610377.6286223                  75                 0.0                 0.0                0.01                0.09                 0.4            12000000                 0.0                0.09                 0.3                 1.6             1404426               11.25                0.71                6.65                3.88                 0.0
               41819.1424                       24       1555611842.8782158                       75                      0.0                      0.0                     0.01                     0.11                     0.51                 12000000                      0.0                      0.1                     0.39                      0.8                  2404162                    12.63                     0.89                     7.29                     4.45                      0.0
          41819.1424                  24  1555611842.8782158                  75                 0.0                 0.0                0.01                0.11                0.51            12000000                 0.0                 0.1                0.39                 1.6             1403966                 9.7                 0.6                5.78                3.32                 0.0
               41819.1447                       24       1555613222.3070261                       75                      0.0                      0.0                     0.01                      0.1                     0.43                 12000000                      0.0                      0.1                     0.32                      0.8                  2404287                    12.34                     0.74                     7.13                     4.47                      0.0
          41819.1447                  24  1555613222.3070261                  75                 0.0                 0.0                0.01                 0.1                0.43            12000000                 0.0                 0.1                0.32                 1.6             1402705                9.62                0.58                5.73                3.31                 0.0
               41819.1509                       24        1555614573.506525                       75                      0.0                      0.0                     0.01                     0.09                      0.4                 12000000                      0.0                     0.09                     0.29                      0.8                  2407387                    12.49                     0.75                     7.22                     4.52                      0.0
          41819.1509                  24   1555614573.506525                  75                 0.0                 0.0                0.01                0.09                 0.4            12000000                 0.0                0.09                0.29                 1.6             1404717                9.76                0.58                5.85                3.33                 0.0
               41819.1532                       24       1555615940.3708909                       75                      0.0                      0.0                     0.01                      0.1                     0.41                 12000000                      0.0                     0.09                      0.3                      0.8                  2398973                    12.37                     0.74                     7.19                     4.44                      0.0
          41819.1532                  24  1555615940.3708909                  75                 0.0                 0.0                0.01                 0.1                0.41            12000000                 0.0                0.09                 0.3                 1.6             1402003                9.68                0.58                 5.8                3.29                 0.0
